Sample Id,Date-Time,Site Name,SiteId,Fuel Type,Category,Sub-Category,Method,Sample Avg Value,Sample Status
58755,2008-06-29 05:00:00+00:00,Midway Valley,774,Douglas-Fir,Tree,,,104.0,Submitted
76091,2009-10-15 05:00:00+00:00,Emmett North Zone,422,Douglas-Fir,Tree,,,119.0,Submitted
58762,2008-06-29 05:00:00+00:00,BAP Cerro Grande,58,Douglas-Fir,Tree,,,104.0,Submitted
58765,2008-06-29 05:00:00+00:00,BAP Scooter Peak,59,Douglas-Fir,Tree,,,90.0,Submitted
150958,2014-07-26 05:00:00+00:00,Weiser River,1316,Douglas-Fir,Tree,,,110.0,Submitted
75469,2009-09-22 05:00:00+00:00,Snowbasin,1134,Douglas-Fir,Tree,,,121.0,Submitted
58825,2008-06-30 05:00:00+00:00,Weiser River,1316,Douglas-Fir,Tree,,,103.0,Submitted
146795,2014-06-17 05:00:00+00:00,Horse Ridge,589,Douglas-Fir,Tree,,,97.0,Submitted
58854,2008-06-30 05:00:00+00:00,D11_Miller_Gulch,345,Douglas-Fir,Tree,,,113.0,Submitted
150987,2014-07-27 05:00:00+00:00,Fishhawk Trailhead,450,Douglas-Fir,Tree,,,106.0,Submitted
65763,2009-03-16 05:00:00+00:00,D11_Sugar_Creek,347,Douglas-Fir,Tree,,,94.0,Submitted
147876,2014-06-30 05:00:00+00:00,D03_Willis_Creek,325,Douglas-Fir,Tree,,,117.0,Submitted
150990,2014-07-27 05:00:00+00:00,Lower Beartooth,735,Douglas-Fir,Tree,,,65.0,Submitted
58873,2008-06-30 05:00:00+00:00,Timbered Island,1251,Douglas-Fir,Tree,,,139.0,Submitted
71939,2009-07-27 05:00:00+00:00,D11_Spring_Creek,346,Douglas-Fir,Tree,,,111.0,Submitted
65772,2009-03-16 05:00:00+00:00,D10 - Flagstaff Mtn. - Cold,334,Douglas-Fir,Tree,,,88.0,Submitted
58905,2008-06-30 05:00:00+00:00,D03_Willis_Creek,325,Douglas-Fir,Tree,,,100.0,Submitted
58909,2008-06-30 05:00:00+00:00,Skihill,1105,Douglas-Fir,Tree,,,203.0,Submitted
71930,2009-07-27 05:00:00+00:00,Snowbasin,1134,Douglas-Fir,Tree,,,99.0,Submitted
71927,2009-07-27 05:00:00+00:00,NAA Narbona Pass,823,Douglas-Fir,Tree,,,94.0,Submitted
71920,2009-07-27 05:00:00+00:00,D11_Sugar_Creek,347,Douglas-Fir,Tree,,,113.0,Submitted
151038,2014-07-28 05:00:00+00:00,Missouri River Breaks,790,Douglas-Fir,Tree,,,137.0,Submitted
58945,2008-07-01 05:00:00+00:00,Deer Valley-New,367,Douglas-Fir,Tree,,,189.0,Submitted
58946,2008-07-01 05:00:00+00:00,Deer Valley - DF,368,Douglas-Fir,Tree,,,161.0,Submitted
68897,2009-06-15 05:00:00+00:00,Signal Peak,1095,Douglas-Fir,Tree,,,125.0,Submitted
145751,2014-06-11 05:00:00+00:00,Sugarloaf,1191,Douglas-Fir,Tree,,,95.0,Submitted
144408,2014-05-29 05:00:00+00:00,KNF Franks,660,Douglas-Fir,Tree,,,98.0,Submitted
71884,2009-07-26 05:00:00+00:00,Signal Mountain,1094,Douglas-Fir,Tree,,,132.0,Submitted
151059,2014-07-28 05:00:00+00:00,Pebble Creek,904,Douglas-Fir,Tree,,,128.0,Submitted
59017,2008-07-01 05:00:00+00:00,Signal Peak,1095,Douglas-Fir,Tree,,,104.0,Submitted
68361,2009-06-04 05:00:00+00:00,Horse Ridge,589,Douglas-Fir,Tree,,,84.0,Submitted
151078,2014-07-28 05:00:00+00:00,Game Creek,478,Douglas-Fir,Tree,,,142.0,Submitted
151090,2014-07-28 05:00:00+00:00,Little Rockies,708,Douglas-Fir,Tree,,,97.0,Submitted
71844,2009-07-24 05:00:00+00:00,D9 North Divide,353,Douglas-Fir,Tree,,,98.0,Submitted
59067,2008-07-01 05:00:00+00:00,Missouri River Breaks,790,Douglas-Fir,Tree,,,199.0,Submitted
151118,2014-07-28 05:00:00+00:00,Sugarloaf,1191,Douglas-Fir,Tree,,,104.0,Submitted
59100,2008-07-01 05:00:00+00:00,Cascade North Zone,191,Douglas-Fir,Tree,,,165.0,Submitted
151127,2014-07-29 05:00:00+00:00,Cascade North Zone,191,Douglas-Fir,Tree,,,158.0,Submitted
59118,2008-07-02 05:00:00+00:00,Lowman North Zone,738,Douglas-Fir,Tree,,,260.0,Submitted
59129,2008-07-02 05:00:00+00:00,Huntsman,595,Douglas-Fir,Tree,,,118.0,Submitted
151164,2014-07-29 05:00:00+00:00,Horse Ridge,589,Douglas-Fir,Tree,,,105.0,Submitted
71773,2009-07-23 05:00:00+00:00,Shenango,1083,Douglas-Fir,Tree,,,16.0,Submitted
151188,2014-07-29 05:00:00+00:00,Fall Creek,436,Douglas-Fir,Tree,,,116.0,Submitted
151196,2014-07-29 05:00:00+00:00,Libby Cache,700,Douglas-Fir,Tree,,,90.0,Submitted
59193,2008-07-03 05:00:00+00:00,Horse Ridge,589,Douglas-Fir,Tree,,,80.0,Submitted
151204,2014-07-29 05:00:00+00:00,"South 6,000",1146,Douglas-Fir,Tree,,,122.0,Submitted
145714,2014-06-10 05:00:00+00:00,Tally Lake North,1226,Douglas-Fir,Tree,,,85.0,Submitted
71748,2009-07-22 05:00:00+00:00,Deer Valley-New,367,Douglas-Fir,Tree,,,174.0,Submitted
59225,2008-07-04 05:00:00+00:00,D9 North Rampart,354,Douglas-Fir,Tree,,,101.0,Submitted
59232,2008-07-04 05:00:00+00:00,D9 North Divide,353,Douglas-Fir,Tree,,,102.0,Submitted
71736,2009-07-22 05:00:00+00:00,D9 Lower Rampart,351,Douglas-Fir,Tree,,,126.0,Submitted
144421,2014-05-29 05:00:00+00:00,Lookout Mtn,724,Douglas-Fir,Tree,,,72.0,Submitted
59264,2008-07-05 05:00:00+00:00,D10 - Flagstaff Mtn. - Cold,334,Douglas-Fir,Tree,,,95.0,Submitted
71726,2009-07-22 05:00:00+00:00,Huntsman,595,Douglas-Fir,Tree,,,101.0,Submitted
59288,2008-07-05 05:00:00+00:00,D9 Mt. Herman,352,Douglas-Fir,Tree,,,96.0,Submitted
71716,2009-07-22 05:00:00+00:00,D9 North Rampart,354,Douglas-Fir,Tree,,,99.0,Submitted
59294,2008-07-05 05:00:00+00:00,D9 Lower Rampart,351,Douglas-Fir,Tree,,,127.0,Submitted
59297,2008-07-05 05:00:00+00:00,Bruin,139,Douglas-Fir,Tree,,,92.0,Submitted
71708,2009-07-22 05:00:00+00:00,D9 Mt. Herman,352,Douglas-Fir,Tree,,,98.0,Submitted
59319,2008-07-06 05:00:00+00:00,Skihill,1105,Douglas-Fir,Tree,,,105.0,Submitted
59322,2008-07-06 05:00:00+00:00,Crystal Lake Road,308,Douglas-Fir,Tree,,,286.0,Submitted
151238,2014-07-30 05:00:00+00:00,ID-STF Oregon Gulch,604,Douglas-Fir,Tree,,,109.0,Submitted
144431,2014-05-29 05:00:00+00:00,Deer Valley - DF,368,Douglas-Fir,Tree,,,102.0,Submitted
71677,2009-07-21 05:00:00+00:00,Game Creek,478,Douglas-Fir,Tree,,,105.0,Submitted
59371,2008-07-07 05:00:00+00:00,Game Creek,478,Douglas-Fir,Tree,,,119.0,Submitted
151271,2014-07-30 05:00:00+00:00,Pardee,886,Douglas-Fir,Tree,,,137.0,Submitted
68347,2009-06-04 05:00:00+00:00,Bruin,139,Douglas-Fir,Tree,,,106.0,Submitted
145497,2014-06-09 05:00:00+00:00,Lowman North Zone,738,Douglas-Fir,Tree,,,65.0,Submitted
59388,2008-07-07 05:00:00+00:00,Farview,439,Douglas-Fir,Tree,,,99.0,Submitted
151275,2014-07-30 05:00:00+00:00,Mountain Home - Grouse Creek,806,Douglas-Fir,Tree,,,99.0,Submitted
71642,2009-07-21 05:00:00+00:00,Idaho City SZ,611,Douglas-Fir,Tree,,,115.0,Submitted
155382,2014-09-25 05:00:00+00:00,Game Creek,478,Douglas-Fir,Tree,,,134.0,Submitted
151297,2014-07-30 05:00:00+00:00,Huntsman,595,Douglas-Fir,Tree,,,93.0,Submitted
71622,2009-07-21 05:00:00+00:00,Horse Ridge,589,Douglas-Fir,Tree,,,126.0,Submitted
151320,2014-07-31 05:00:00+00:00,Smith Creek,1113,Douglas-Fir,Tree,,,169.0,Submitted
151340,2014-07-31 05:00:00+00:00,ID-STF Fleck Summit,602,Douglas-Fir,Tree,,,109.0,Submitted
71590,2009-07-20 05:00:00+00:00,D11_Miller_Gulch,345,Douglas-Fir,Tree,,,120.0,Submitted
59470,2008-07-08 05:00:00+00:00,Emmett North Zone,422,Douglas-Fir,Tree,,,182.0,Submitted
59486,2008-07-08 05:00:00+00:00,Tally Lake North,1226,Douglas-Fir,Tree,,,95.0,Submitted
59488,2008-07-08 05:00:00+00:00,Tally Lake South,1227,Douglas-Fir,Tree,,,83.0,Submitted
151363,2014-07-31 05:00:00+00:00,Timbered Island,1251,Douglas-Fir,Tree,,,113.0,Submitted
59522,2008-07-09 05:00:00+00:00,D11_Spring_Creek,346,Douglas-Fir,Tree,,,106.0,Submitted
151372,2014-07-31 05:00:00+00:00,Signal Mountain,1094,Douglas-Fir,Tree,,,96.0,Submitted
59538,2008-07-09 05:00:00+00:00,D11_Sugar_Creek,347,Douglas-Fir,Tree,,,98.0,Submitted
155365,2014-09-25 05:00:00+00:00,Pebble Creek,904,Douglas-Fir,Tree,,,129.0,Submitted
145911,2014-06-12 05:00:00+00:00,D02_Ute_Trail,320,Douglas-Fir,Tree,,,78.0,Submitted
59554,2008-07-09 05:00:00+00:00,D02_Ute_Trail,320,Douglas-Fir,Tree,,,100.0,Submitted
71544,2009-07-20 05:00:00+00:00,Emmett North Zone,422,Douglas-Fir,Tree,,,165.0,Submitted
59561,2008-07-09 05:00:00+00:00,D02_Castle_Rock,316,Douglas-Fir,Tree,,,91.0,Submitted
144451,2014-05-29 05:00:00+00:00,ID-STF Fleck Summit,602,Douglas-Fir,Tree,,,80.0,Submitted
146753,2014-06-17 05:00:00+00:00,Signal Peak,1095,Douglas-Fir,Tree,,,77.0,Submitted
59617,2008-07-11 05:00:00+00:00,Sugarloaf,1191,Douglas-Fir,Tree,,,94.0,Submitted
147660,2014-06-27 05:00:00+00:00,Sugarloaf,1191,Douglas-Fir,Tree,,,87.0,Submitted
151414,2014-07-31 05:00:00+00:00,Signal Peak,1095,Douglas-Fir,Tree,,,114.0,Submitted
59640,2008-07-11 05:00:00+00:00,D03_Willis_Creek,325,Douglas-Fir,Tree,,,104.0,Submitted
156473,2014-10-29 05:00:00+00:00,Midway Valley,774,Douglas-Fir,Tree,,,111.0,Submitted
71505,2009-07-19 05:00:00+00:00,Tally Lake North,1226,Douglas-Fir,Tree,,,96.0,Submitted
59650,2008-07-11 05:00:00+00:00,Deer Valley - DF,368,Douglas-Fir,Tree,,,145.0,Submitted
71502,2009-07-19 05:00:00+00:00,Tally Lake South,1227,Douglas-Fir,Tree,,,95.0,Submitted
59667,2008-07-12 05:00:00+00:00,Horse Ridge,589,Douglas-Fir,Tree,,,123.0,Submitted
59673,2008-07-12 05:00:00+00:00,Timbered Island,1251,Douglas-Fir,Tree,,,127.0,Submitted
151423,2014-07-31 05:00:00+00:00,ZZZ - CIF Monica,210,Douglas-Fir,Tree,,,99.0,Submitted
59719,2008-07-14 05:00:00+00:00,Idaho City SZ,611,Douglas-Fir,Tree,,,115.0,Submitted
65865,2009-03-24 05:00:00+00:00,Missouri River Breaks,790,Douglas-Fir,Tree,,,106.0,Submitted
71470,2009-07-18 05:00:00+00:00,Little Rockies,708,Douglas-Fir,Tree,,,132.0,Submitted
151453,2014-08-01 05:00:00+00:00,McDevitt,760,Douglas-Fir,Tree,,,122.0,Submitted
75667,2009-09-29 05:00:00+00:00,Horse Ridge,589,Douglas-Fir,Tree,,,112.0,Submitted
59783,2008-07-14 05:00:00+00:00,NAA Narbona Pass,823,Douglas-Fir,Tree,,,96.0,Submitted
65874,2009-03-24 05:00:00+00:00,D11_Spring_Creek,346,Douglas-Fir,Tree,,,93.0,Submitted
71428,2009-07-16 05:00:00+00:00,D03_Willis_Creek,325,Douglas-Fir,Tree,,,106.0,Submitted
151509,2014-08-01 05:00:00+00:00,McCellan Creek,755,Douglas-Fir,Tree,,,128.0,Submitted
65879,2009-03-24 05:00:00+00:00,D11_Miller_Gulch,345,Douglas-Fir,Tree,,,89.0,Submitted
59864,2008-07-15 05:00:00+00:00,Midway Valley,774,Douglas-Fir,Tree,,,254.0,Submitted
59867,2008-07-15 05:00:00+00:00,ASF Greer,39,Douglas-Fir,Tree,,,108.0,Submitted
59874,2008-07-15 05:00:00+00:00,Skihill,1105,Douglas-Fir,Tree,,,119.0,Submitted
59877,2008-07-15 05:00:00+00:00,Weiser River,1316,Douglas-Fir,Tree,,,104.0,Submitted
144478,2014-05-29 05:00:00+00:00,Monarch,792,Douglas-Fir,Tree,,,75.0,Submitted
154302,2014-09-08 05:00:00+00:00,Pebble Creek,904,Douglas-Fir,Tree,,,143.0,Submitted
144777,2014-06-01 05:00:00+00:00,McDevitt,760,Douglas-Fir,Tree,,,87.0,Submitted
59943,2008-07-15 05:00:00+00:00,Signal Peak,1095,Douglas-Fir,Tree,,,132.0,Submitted
156447,2014-10-28 05:00:00+00:00,Deer Valley - DF,368,Douglas-Fir,Tree,,,110.0,Submitted
59976,2008-07-15 05:00:00+00:00,Missouri River Breaks,790,Douglas-Fir,Tree,,,143.0,Submitted
60000,2008-07-15 05:00:00+00:00,D9 Lower Rampart,351,Douglas-Fir,Tree,,,115.0,Submitted
60007,2008-07-15 05:00:00+00:00,D9 Mt. Herman,352,Douglas-Fir,Tree,,,97.0,Submitted
60015,2008-07-15 05:00:00+00:00,D9 North Rampart,354,Douglas-Fir,Tree,,,127.0,Submitted
71313,2009-07-15 05:00:00+00:00,Bruin,139,Douglas-Fir,Tree,,,97.0,Submitted
60066,2008-07-15 05:00:00+00:00,D11_Miller_Gulch,345,Douglas-Fir,Tree,,,117.0,Submitted
60074,2008-07-15 05:00:00+00:00,Monarch,792,Douglas-Fir,Tree,,,94.0,Submitted
60087,2008-07-16 05:00:00+00:00,Emmett North Zone,422,Douglas-Fir,Tree,,,150.0,Submitted
144492,2014-05-30 05:00:00+00:00,Midway Valley,774,Douglas-Fir,Tree,,,97.0,Submitted
60104,2008-07-16 05:00:00+00:00,D9 North Divide,353,Douglas-Fir,Tree,,,94.0,Submitted
151603,2014-08-01 05:00:00+00:00,Bismark,88,Douglas-Fir,Tree,,,123.0,Submitted
147705,2014-06-28 05:00:00+00:00,Midway Valley,774,Douglas-Fir,Tree,,,271.0,Submitted
60143,2008-07-16 05:00:00+00:00,Alder,20,Douglas-Fir,Tree,,,153.0,Submitted
68141,2009-06-01 05:00:00+00:00,Snowbasin,1134,Douglas-Fir,Tree,,,84.0,Submitted
151629,2014-08-01 05:00:00+00:00,Humbug,592,Douglas-Fir,Tree,,,164.0,Submitted
60198,2008-07-17 05:00:00+00:00,Smith Creek,1113,Douglas-Fir,Tree,,,108.0,Submitted
65933,2009-04-01 05:00:00+00:00,Deer Valley-New,367,Douglas-Fir,Tree,,,115.0,Submitted
65934,2009-04-01 05:00:00+00:00,ASF Greer,39,Douglas-Fir,Tree,,,95.0,Submitted
151668,2014-08-02 05:00:00+00:00,Lowman North Zone,738,Douglas-Fir,Tree,,,112.0,Submitted
156428,2014-10-24 05:00:00+00:00,ZZZ - CIF Monica,210,Douglas-Fir,Tree,,,92.0,Submitted
151699,2014-08-03 05:00:00+00:00,Cache Creek,167,Douglas-Fir,Tree,,,131.0,Submitted
151724,2014-08-03 05:00:00+00:00,Phillips Canyon,910,Douglas-Fir,Tree,,,102.0,Submitted
75995,2009-10-14 05:00:00+00:00,D9 North Rampart,354,Douglas-Fir,Tree,,,104.0,Submitted
60267,2008-07-19 05:00:00+00:00,D10 - Flagstaff Mtn. - Cold,334,Douglas-Fir,Tree,,,90.0,Submitted
60296,2008-07-21 05:00:00+00:00,Weiser River,1316,Douglas-Fir,Tree,,,115.0,Submitted
60307,2008-07-21 05:00:00+00:00,Crystal Lake Road,308,Douglas-Fir,Tree,,,109.0,Submitted
60324,2008-07-21 05:00:00+00:00,D11_Spring_Creek,346,Douglas-Fir,Tree,,,111.0,Submitted
60329,2008-07-21 05:00:00+00:00,D11_Sugar_Creek,347,Douglas-Fir,Tree,,,103.0,Submitted
151765,2014-08-04 05:00:00+00:00,Tally Lake South,1227,Douglas-Fir,Tree,,,114.0,Submitted
60357,2008-07-21 05:00:00+00:00,Skihill,1105,Douglas-Fir,Tree,,,117.0,Submitted
60362,2008-07-21 05:00:00+00:00,Game Creek,478,Douglas-Fir,Tree,,,110.0,Submitted
60374,2008-07-22 05:00:00+00:00,Tally Lake North,1226,Douglas-Fir,Tree,,,129.0,Submitted
71150,2009-07-14 05:00:00+00:00,Signal Mountain,1094,Douglas-Fir,Tree,,,121.0,Submitted
60381,2008-07-22 05:00:00+00:00,Tally Lake South,1227,Douglas-Fir,Tree,,,85.0,Submitted
151806,2014-08-04 05:00:00+00:00,Tally Lake North,1226,Douglas-Fir,Tree,,,151.0,Submitted
60406,2008-07-22 05:00:00+00:00,Little Rockies,708,Douglas-Fir,Tree,,,113.0,Submitted
60424,2008-07-22 05:00:00+00:00,D02_Ute_Trail,320,Douglas-Fir,Tree,,,97.0,Submitted
60436,2008-07-22 05:00:00+00:00,D02_Castle_Rock,316,Douglas-Fir,Tree,,,99.0,Submitted
75988,2009-10-14 05:00:00+00:00,D9 Mt. Herman,352,Douglas-Fir,Tree,,,96.0,Submitted
67466,2009-05-18 05:00:00+00:00,Sugarloaf,1191,Douglas-Fir,Tree,,,69.0,Submitted
145146,2014-06-04 05:00:00+00:00,"South 6,000",1146,Douglas-Fir,Tree,,,88.0,Submitted
60513,2008-07-23 05:00:00+00:00,Huntsman,595,Douglas-Fir,Tree,,,124.0,Submitted
71083,2009-07-14 05:00:00+00:00,NAA Narbona Pass,823,Douglas-Fir,Tree,,,103.0,Submitted
144994,2014-06-03 05:00:00+00:00,Fall Creek,436,Douglas-Fir,Tree,,,87.0,Submitted
155334,2014-09-24 05:00:00+00:00,ID-STF Sublett,610,Douglas-Fir,Tree,,,107.0,Submitted
68327,2009-06-03 05:00:00+00:00,Deer Valley-New,367,Douglas-Fir,Tree,,,220.0,Submitted
151874,2014-08-05 05:00:00+00:00,Elbow South,410,Douglas-Fir,Tree,,,173.0,Submitted
60587,2008-07-25 05:00:00+00:00,D03_Willis_Creek,325,Douglas-Fir,Tree,,,120.0,Submitted
154440,2014-09-10 05:00:00+00:00,ID-STF Sublett,610,Douglas-Fir,Tree,,,118.0,Submitted
65989,2009-04-02 05:00:00+00:00,Alder,20,Douglas-Fir,Tree,,,122.0,Submitted
151895,2014-08-06 05:00:00+00:00,Lookout Mtn,724,Douglas-Fir,Tree,,,101.0,Submitted
147837,2014-06-29 05:00:00+00:00,CAF Questa 1,175,Douglas-Fir,Tree,,,140.0,Submitted
60634,2008-07-26 05:00:00+00:00,Timbered Island,1251,Douglas-Fir,Tree,,,117.0,Submitted
60639,2008-07-27 05:00:00+00:00,Skihill,1105,Douglas-Fir,Tree,,,117.0,Submitted
60643,2008-07-27 05:00:00+00:00,Weiser River,1316,Douglas-Fir,Tree,,,106.0,Submitted
60666,2008-07-27 05:00:00+00:00,D10 - Flagstaff Mtn. - Cold,334,Douglas-Fir,Tree,,,98.0,Submitted
155324,2014-09-24 05:00:00+00:00,CAF Truchas 2,178,Douglas-Fir,Tree,,,116.0,Submitted
60678,2008-07-28 05:00:00+00:00,Tally Lake South,1227,Douglas-Fir,Tree,,,92.0,Submitted
60681,2008-07-28 05:00:00+00:00,Tally Lake North,1226,Douglas-Fir,Tree,,,107.0,Submitted
151919,2014-08-06 05:00:00+00:00,NAA Narbona Pass,823,Douglas-Fir,Tree,,,105.0,Submitted
75981,2009-10-14 05:00:00+00:00,D9 Lower Rampart,351,Douglas-Fir,Tree,,,108.0,Submitted
60714,2008-07-28 05:00:00+00:00,NAA Narbona Pass,823,Douglas-Fir,Tree,,,104.0,Submitted
70982,2009-07-13 05:00:00+00:00,Crystal Lake Road,308,Douglas-Fir,Tree,,,91.0,Submitted
60731,2008-07-28 05:00:00+00:00,Signal Peak,1095,Douglas-Fir,Tree,,,144.0,Submitted
145605,2014-06-09 05:00:00+00:00,Horse Ridge,589,Douglas-Fir,Tree,,,117.0,Submitted
75512,2009-09-24 05:00:00+00:00,Huntsman,595,Douglas-Fir,Tree,,,97.0,Submitted
70970,2009-07-13 05:00:00+00:00,Sugarloaf,1191,Douglas-Fir,Tree,,,97.0,Submitted
70964,2009-07-13 05:00:00+00:00,Snowbasin,1134,Douglas-Fir,Tree,,,90.0,Submitted
146681,2014-06-16 05:00:00+00:00,Signal Mountain,1094,Douglas-Fir,Tree,,,100.0,Submitted
60787,2008-07-29 05:00:00+00:00,D11_Miller_Gulch,345,Douglas-Fir,Tree,,,118.0,Submitted
153854,2014-09-02 05:00:00+00:00,Cascade North Zone,191,Douglas-Fir,Tree,,,138.0,Submitted
151982,2014-08-08 05:00:00+00:00,ID-STF Fleck Summit,602,Douglas-Fir,Tree,,,115.0,Submitted
60797,2008-07-29 05:00:00+00:00,Sugarloaf,1191,Douglas-Fir,Tree,,,100.0,Submitted
70945,2009-07-13 05:00:00+00:00,Midway Valley,774,Douglas-Fir,Tree,,,291.0,Submitted
153862,2014-09-02 05:00:00+00:00,Snowbasin,1134,Douglas-Fir,Tree,,,130.0,Submitted
156359,2014-10-21 05:00:00+00:00,NAA Narbona Pass,823,Douglas-Fir,Tree,,,146.0,Submitted
145139,2014-06-04 05:00:00+00:00,D11_Miller_Gulch,345,Douglas-Fir,Tree,,,163.0,Submitted
152009,2014-08-09 05:00:00+00:00,Lewistown Divide,696,Douglas-Fir,Tree,,,122.0,Submitted
152020,2014-08-09 05:00:00+00:00,Red Hill Road,982,Douglas-Fir,Tree,,,124.0,Submitted
153871,2014-09-02 05:00:00+00:00,Horse Ridge,589,Douglas-Fir,Tree,,,111.0,Submitted
60900,2008-07-30 05:00:00+00:00,Deer Valley-New,367,Douglas-Fir,Tree,,,179.0,Submitted
60903,2008-07-30 05:00:00+00:00,Alder,20,Douglas-Fir,Tree,,,155.0,Submitted
153875,2014-09-02 05:00:00+00:00,McCellan Creek,755,Douglas-Fir,Tree,,,119.0,Submitted
156349,2014-10-20 05:00:00+00:00,Cascade North Zone,191,Douglas-Fir,Tree,,,137.0,Submitted
147445,2014-06-25 05:00:00+00:00,ID-STF Sublett,610,Douglas-Fir,Tree,,,97.0,Submitted
70901,2009-07-12 05:00:00+00:00,Lewistown Divide,696,Douglas-Fir,Tree,,,114.0,Submitted
70898,2009-07-12 05:00:00+00:00,Timbered Island,1251,Douglas-Fir,Tree,,,138.0,Submitted
60939,2008-07-31 05:00:00+00:00,Midway Valley,774,Douglas-Fir,Tree,,,190.0,Submitted
60941,2008-07-31 05:00:00+00:00,D9 North Divide,353,Douglas-Fir,Tree,,,93.0,Submitted
60979,2008-07-31 05:00:00+00:00,D9 North Rampart,354,Douglas-Fir,Tree,,,129.0,Submitted
152043,2014-08-10 05:00:00+00:00,Bismark,88,Douglas-Fir,Tree,,,123.0,Submitted
70875,2009-07-12 05:00:00+00:00,D02_Castle_Rock,316,Douglas-Fir,Tree,,,94.0,Submitted
61015,2008-07-31 05:00:00+00:00,D02_Castle_Rock,316,Douglas-Fir,Tree,,,103.0,Submitted
61025,2008-07-31 05:00:00+00:00,D02_Ute_Trail,320,Douglas-Fir,Tree,,,104.0,Submitted
152053,2014-08-10 05:00:00+00:00,Quincy RD,962,Douglas-Fir,Tree,,,128.0,Submitted
61032,2008-07-31 05:00:00+00:00,ASF Little MC,42,Douglas-Fir,Tree,,,127.0,Submitted
61037,2008-08-01 05:00:00+00:00,ASF Greer,39,Douglas-Fir,Tree,,,111.0,Submitted
152071,2014-08-11 05:00:00+00:00,Game Creek,478,Douglas-Fir,Tree,,,124.0,Submitted
67196,2009-05-14 05:00:00+00:00,D10 - Flagstaff Mtn. - Cold,334,Douglas-Fir,Tree,,,85.0,Submitted
70827,2009-07-10 05:00:00+00:00,Signal Peak,1095,Douglas-Fir,Tree,,,115.0,Submitted
152096,2014-08-11 05:00:00+00:00,ID-STF Sublett,610,Douglas-Fir,Tree,,,109.0,Submitted
152102,2014-08-11 05:00:00+00:00,Lowman North Zone,738,Douglas-Fir,Tree,,,112.0,Submitted
152103,2014-08-11 05:00:00+00:00,Horse Ridge,589,Douglas-Fir,Tree,,,98.0,Submitted
61124,2008-08-01 05:00:00+00:00,D9 Lower Rampart,351,Douglas-Fir,Tree,,,117.0,Submitted
61131,2008-08-01 05:00:00+00:00,D9 Mt. Herman,352,Douglas-Fir,Tree,,,97.0,Submitted
70787,2009-07-09 05:00:00+00:00,Game Creek,478,Douglas-Fir,Tree,,,89.0,Submitted
61161,2008-08-01 05:00:00+00:00,Boise Basin,119,Douglas-Fir,Tree,,,165.0,Submitted
145772,2014-06-11 05:00:00+00:00,Lookout Mtn,724,Douglas-Fir,Tree,,,78.0,Submitted
67942,2009-05-29 05:00:00+00:00,Midway Valley,774,Douglas-Fir,Tree,,,94.0,Submitted
70770,2009-07-09 05:00:00+00:00,SNF La Cueva,1128,Douglas-Fir,Tree,,,115.0,Submitted
152117,2014-08-11 05:00:00+00:00,Cascade North Zone,191,Douglas-Fir,Tree,,,159.0,Submitted
61206,2008-08-03 05:00:00+00:00,Weiser River,1316,Douglas-Fir,Tree,,,86.0,Submitted
61215,2008-08-03 05:00:00+00:00,Skihill,1105,Douglas-Fir,Tree,,,99.0,Submitted
152132,2014-08-11 05:00:00+00:00,Mountain Home - Grouse Creek,806,Douglas-Fir,Tree,,,96.0,Submitted
144563,2014-05-31 05:00:00+00:00,CNF Columbine,228,Douglas-Fir,Tree,,,93.0,Submitted
61254,2008-08-04 05:00:00+00:00,D11_Sugar_Creek,347,Douglas-Fir,Tree,,,100.0,Submitted
61259,2008-08-04 05:00:00+00:00,D11_Spring_Creek,346,Douglas-Fir,Tree,,,111.0,Submitted
152144,2014-08-11 05:00:00+00:00,D11_Miller_Gulch,345,Douglas-Fir,Tree,,,104.0,Submitted
70724,2009-07-08 05:00:00+00:00,Huntsman,595,Douglas-Fir,Tree,,,85.0,Submitted
61311,2008-08-05 05:00:00+00:00,Lowman North Zone,738,Douglas-Fir,Tree,,,96.0,Submitted
144864,2014-06-02 05:00:00+00:00,Huntsman,595,Douglas-Fir,Tree,,,75.0,Submitted
147451,2014-06-25 05:00:00+00:00,Hog Hole,579,Douglas-Fir,Tree,,,125.0,Submitted
61324,2008-08-05 05:00:00+00:00,Game Creek,478,Douglas-Fir,Tree,,,130.0,Submitted
153911,2014-09-02 05:00:00+00:00,Signal Peak,1095,Douglas-Fir,Tree,,,96.0,Submitted
67551,2009-05-19 05:00:00+00:00,D11_Spring_Creek,346,Douglas-Fir,Tree,,,77.0,Submitted
70704,2009-07-08 05:00:00+00:00,Deer Valley - DF,368,Douglas-Fir,Tree,,,143.0,Submitted
61345,2008-08-05 05:00:00+00:00,Crystal Lake Road,308,Douglas-Fir,Tree,,,127.0,Submitted
61349,2008-08-05 05:00:00+00:00,Bruin,139,Douglas-Fir,Tree,,,116.0,Submitted
147452,2014-06-25 05:00:00+00:00,Horse Ridge,589,Douglas-Fir,Tree,,,103.0,Submitted
152189,2014-08-11 05:00:00+00:00,Idaho City SZ,611,Douglas-Fir,Tree,,,149.0,Submitted
146219,2014-06-15 05:00:00+00:00,Midway Valley,774,Douglas-Fir,Tree,,,135.0,Submitted
68789,2009-06-13 05:00:00+00:00,D10 - Jones Hill Lower,336,Douglas-Fir,Tree,,,87.0,Submitted
