Sample Id,Date-Time,Site Name,SiteId,Fuel Type,Category,Sub-Category,Method,Sample Avg Value,Sample Status
236262,2019-08-14 05:00:00+00:00,Main Boulder,746,Douglas-Fir,Tree,,,114.0,Submitted
236305,2019-08-14 05:00:00+00:00,Lower Beartooth,735,Douglas-Fir,Tree,,,102.0,Submitted
236309,2019-08-14 05:00:00+00:00,Timber Creek,1250,Douglas-Fir,Tree,,,89.0,Submitted
236349,2019-08-15 05:00:00+00:00,Tally Lake South,1227,Douglas-Fir,Tree,,,160.0,Submitted
236353,2019-08-15 05:00:00+00:00,Tally Lake North,1226,Douglas-Fir,Tree,,,125.0,Submitted
236406,2019-08-15 05:00:00+00:00,Sugarloaf,1191,Douglas-Fir,Tree,,,100.0,Submitted
236443,2019-08-15 05:00:00+00:00,Lowman North Zone,738,Douglas-Fir,Tree,,,101.0,Submitted
236535,2019-08-15 05:00:00+00:00,Humbug,592,Douglas-Fir,Tree,,,131.0,Submitted
236610,2019-08-15 05:00:00+00:00,NAA Narbona Pass,823,Douglas-Fir,Tree,,,115.0,Submitted
236715,2019-08-15 05:00:00+00:00,D03_Willis_Creek,325,Douglas-Fir,Tree,,,17.0,Submitted
236723,2019-08-15 05:00:00+00:00,Cascade North Zone,191,Douglas-Fir,Tree,,,119.0,Submitted
236727,2019-08-15 05:00:00+00:00,D03_Gibson,323,Douglas-Fir,Tree,,,132.0,Submitted
236834,2019-08-15 05:00:00+00:00,Mountain Home - Grouse Creek,806,Douglas-Fir,Tree,,,126.0,Submitted
236865,2019-08-15 05:00:00+00:00,Price Rec,954,Douglas-Fir,Tree,,,101.0,Submitted
236877,2019-08-15 05:00:00+00:00,Alder New,24,Douglas-Fir,Tree,,,125.0,Submitted
236879,2019-08-15 05:00:00+00:00,Alder 19,22,Douglas-Fir,Tree,,,125.0,Submitted
236901,2019-08-16 05:00:00+00:00,Ninemile C3,845,Douglas-Fir,Tree,,,98.0,Submitted
236907,2019-08-16 05:00:00+00:00,Ninemile C2,844,Douglas-Fir,Tree,,,110.0,Submitted
236912,2019-08-16 05:00:00+00:00,Ninemile C1,843,Douglas-Fir,Tree,,,113.0,Submitted
236920,2019-08-16 05:00:00+00:00,Bismark,88,Douglas-Fir,Tree,,,122.0,Submitted
236940,2019-08-17 05:00:00+00:00,Roberts Butte,1003,Douglas-Fir,Tree,,,110.0,Submitted
236978,2019-08-17 05:00:00+00:00,Crooked River,303,Douglas-Fir,Tree,,,99.0,Submitted
236981,2019-08-18 05:00:00+00:00,Burro Hill,155,Douglas-Fir,Tree,,,113.0,Submitted
237068,2019-08-19 05:00:00+00:00,Snowbasin,1134,Douglas-Fir,Tree,,,94.0,Submitted
237106,2019-08-20 05:00:00+00:00,Idaho City SZ,611,Douglas-Fir,Tree,,,151.0,Submitted
237130,2019-08-20 05:00:00+00:00,Pebble Creek,904,Douglas-Fir,Tree,,,161.0,Submitted
237156,2019-08-20 05:00:00+00:00,ID-STF Oregon Gulch,604,Douglas-Fir,Tree,,,131.0,Submitted
237184,2019-08-20 05:00:00+00:00,D02_Ute_Trail,320,Douglas-Fir,Tree,,,108.0,Submitted
237194,2019-08-20 05:00:00+00:00,D02_Castle_Rock,316,Douglas-Fir,Tree,,,97.0,Submitted
237244,2019-08-20 05:00:00+00:00,Tacoma Creek,1212,Douglas-Fir,Tree,,,120.0,Submitted
237253,2019-08-20 05:00:00+00:00,Flowery Trail,455,Douglas-Fir,Tree,,,151.0,Submitted
237268,2019-08-21 05:00:00+00:00,Woodbine,1342,Douglas-Fir,Tree,,,124.0,Submitted
237318,2019-08-21 05:00:00+00:00,Elbow South,410,Douglas-Fir,Tree,,,88.0,Submitted
237328,2019-08-21 05:00:00+00:00,Cache Creek,167,Douglas-Fir,Tree,,,114.0,Submitted
237340,2019-08-21 05:00:00+00:00,Main Canyon,747,Douglas-Fir,Tree,,,123.0,Submitted
237385,2019-08-22 05:00:00+00:00,McCellan Creek,755,Douglas-Fir,Tree,,,124.0,Submitted
237434,2019-08-23 05:00:00+00:00,Ninemile C1,843,Douglas-Fir,Tree,,,105.0,Submitted
237440,2019-08-23 05:00:00+00:00,Ninemile C2,844,Douglas-Fir,Tree,,,105.0,Submitted
237446,2019-08-23 05:00:00+00:00,Ninemile C3,845,Douglas-Fir,Tree,,,99.0,Submitted
237484,2019-08-25 05:00:00+00:00,Timbered Island,1251,Douglas-Fir,Tree,,,125.0,Submitted
237490,2019-08-25 05:00:00+00:00,Signal Mountain,1094,Douglas-Fir,Tree,,,101.0,Submitted
237512,2019-08-26 05:00:00+00:00,ID-STF Sublett,610,Douglas-Fir,Tree,,,106.0,Submitted
237570,2019-08-26 05:00:00+00:00,D6 - Mill Creek,777,Douglas-Fir,Tree,,,105.0,Submitted
237581,2019-08-26 05:00:00+00:00,Game Creek,478,Douglas-Fir,Tree,,,115.0,Submitted
237593,2019-08-26 05:00:00+00:00,McDevitt,760,Douglas-Fir,Tree,,,112.0,Submitted
237597,2019-08-26 05:00:00+00:00,Main Boulder,746,Douglas-Fir,Tree,,,120.0,Submitted
237679,2019-08-28 05:00:00+00:00,Crystal Lake Road,308,Douglas-Fir,Tree,,,110.0,Submitted
237690,2019-08-28 05:00:00+00:00,Lewistown Divide,696,Douglas-Fir,Tree,,,104.0,Submitted
237700,2019-08-28 05:00:00+00:00,Missouri River Breaks,790,Douglas-Fir,Tree,,,120.0,Submitted
237711,2019-08-28 05:00:00+00:00,Little Rockies,708,Douglas-Fir,Tree,,,33.0,Submitted
237766,2019-08-28 05:00:00+00:00,Elbow South,410,Douglas-Fir,Tree,,,80.0,Submitted
237769,2019-08-28 05:00:00+00:00,Condon Work Center,269,Douglas-Fir,Tree,,,124.0,Submitted
237775,2019-08-28 05:00:00+00:00,Blacktail West,99,Douglas-Fir,Tree,,,92.0,Submitted
237789,2019-08-28 05:00:00+00:00,Lookout Mtn,724,Douglas-Fir,Tree,,,100.0,Submitted
237800,2019-08-28 05:00:00+00:00,Lower Beartooth,735,Douglas-Fir,Tree,,,117.0,Submitted
237840,2019-08-28 05:00:00+00:00,Emmett North Zone,422,Douglas-Fir,Tree,,,123.0,Submitted
237863,2019-08-29 05:00:00+00:00,Smith Creek,1113,Douglas-Fir,Tree,,,94.0,Submitted
237884,2019-08-29 05:00:00+00:00,ID-STF Fleck Summit,602,Douglas-Fir,Tree,,,115.0,Submitted
237895,2019-08-29 05:00:00+00:00,Fishhawk Trailhead,450,Douglas-Fir,Tree,,,114.0,Submitted
237932,2019-08-29 05:00:00+00:00,Mule Ck GS,821,Douglas-Fir,Tree,,,133.0,Submitted
237958,2019-08-29 05:00:00+00:00,D10 - Flagstaff Mtn. - Cold,334,Douglas-Fir,Tree,,,112.0,Submitted
237988,2019-08-30 05:00:00+00:00,Ninemile C1,843,Douglas-Fir,Tree,,,110.0,Submitted
238006,2019-08-30 05:00:00+00:00,Ninemile C3,845,Douglas-Fir,Tree,,,109.0,Submitted
238016,2019-08-30 05:00:00+00:00,Ninemile C2,844,Douglas-Fir,Tree,,,138.0,Submitted
238051,2019-08-31 05:00:00+00:00,D03_Gibson,323,Douglas-Fir,Tree,,,105.0,Submitted
238058,2019-08-31 05:00:00+00:00,NAA Narbona Pass,823,Douglas-Fir,Tree,,,120.0,Submitted
238077,2019-08-31 05:00:00+00:00,D03_Willis_Creek,325,Douglas-Fir,Tree,,,13.0,Submitted
238112,2019-09-01 05:00:00+00:00,Burro Hill,155,Douglas-Fir,Tree,,,110.0,Submitted
238245,2019-09-01 05:00:00+00:00,Price Rec,954,Douglas-Fir,Tree,,,105.0,Submitted
238271,2019-09-01 05:00:00+00:00,Alder New,24,Douglas-Fir,Tree,,,128.0,Submitted
238273,2019-09-01 05:00:00+00:00,Alder 19,22,Douglas-Fir,Tree,,,128.0,Submitted
238277,2019-09-02 05:00:00+00:00,Cache Creek,167,Douglas-Fir,Tree,,,106.0,Submitted
238336,2019-09-03 05:00:00+00:00,Shenango,1083,Douglas-Fir,Tree,,,134.0,Submitted
238347,2019-09-03 05:00:00+00:00,D11_Miller_Gulch,345,Douglas-Fir,Tree,,,113.0,Submitted
238356,2019-09-03 05:00:00+00:00,Bismark,88,Douglas-Fir,Tree,,,126.0,Submitted
238382,2019-09-03 05:00:00+00:00,Snowbasin,1134,Douglas-Fir,Tree,,,108.0,Submitted
238408,2019-09-03 05:00:00+00:00,Cascade North Zone,191,Douglas-Fir,Tree,,,124.0,Submitted
238441,2019-09-03 05:00:00+00:00,Flowery Trail,455,Douglas-Fir,Tree,,,113.0,Submitted
238446,2019-09-03 05:00:00+00:00,Tacoma Creek,1212,Douglas-Fir,Tree,,,109.0,Submitted
238462,2019-09-04 05:00:00+00:00,Elbow South,410,Douglas-Fir,Tree,,,96.0,Submitted
238473,2019-09-04 05:00:00+00:00,D-11 Indian Creek,312,Douglas-Fir,Tree,,,119.0,Submitted
238548,2019-09-04 05:00:00+00:00,Signal Peak,1095,Douglas-Fir,Tree,,,94.0,Submitted
238685,2019-09-05 05:00:00+00:00,Quincy RD,962,Douglas-Fir,Tree,,,118.0,Submitted
238697,2019-09-05 05:00:00+00:00,Humbug,592,Douglas-Fir,Tree,,,117.0,Submitted
238706,2019-09-06 05:00:00+00:00,Pebble Creek,904,Douglas-Fir,Tree,,,133.0,Submitted
238707,2019-09-06 05:00:00+00:00,Ninemile C2,844,Douglas-Fir,Tree,,,107.0,Submitted
238713,2019-09-06 05:00:00+00:00,Midway Valley,774,Douglas-Fir,Tree,,,130.0,Submitted
238751,2019-09-06 05:00:00+00:00,Ninemile C3,845,Douglas-Fir,Tree,,,111.0,Submitted
238764,2019-09-06 05:00:00+00:00,Ninemile C1,843,Douglas-Fir,Tree,,,111.0,Submitted
238916,2019-09-12 05:00:00+00:00,ID-STF Sublett,610,Douglas-Fir,Tree,,,128.0,Submitted
238966,2019-09-13 05:00:00+00:00,McCellan Creek,755,Douglas-Fir,Tree,,,115.0,Submitted
239004,2019-09-14 05:00:00+00:00,NAA Narbona Pass,823,Douglas-Fir,Tree,,,132.0,Submitted
239008,2019-09-14 05:00:00+00:00,Mountain Home - Grouse Creek,806,Douglas-Fir,Tree,,,112.0,Submitted
383355,2025-10-01 14:00:00+00:00,Roberts Butte,1003,Douglas-Fir,Tree,,,93.41,Submitted
383521,2025-10-15 00:00:00+00:00,D9 Mt. Herman,352,Douglas-Fir,Tree,,,91.0,Submitted
383530,2025-10-15 00:00:00+00:00,D9 North Rampart,354,Douglas-Fir,Tree,,,100.0,Submitted
383538,2025-10-15 00:00:00+00:00,Cheyenne Canyon,205,Douglas-Fir,Tree,,,87.0,Submitted
383618,2025-10-20 09:00:00+00:00,COF Baker,253,Douglas-Fir,Tree,,,110.0,Submitted
383681,2025-10-20 12:00:00+00:00,NAA Narbona Pass,823,Douglas-Fir,Tree,,,130.92,Submitted
384287,2025-10-23 11:00:00+00:00,D02_Castle_Rock,316,Douglas-Fir,Tree,,,96.0,Submitted
384305,2025-10-23 11:00:00+00:00,D02_Ute_Trail,320,Douglas-Fir,Tree,,,11.0,Submitted
385234,2025-10-29 00:00:00+00:00,Cheyenne Canyon,205,Douglas-Fir,Tree,,,89.0,Submitted
385243,2025-10-29 00:00:00+00:00,D9 Mt. Herman,352,Douglas-Fir,Tree,,,93.0,Submitted
385258,2025-10-29 00:00:00+00:00,D9 North Rampart,354,Douglas-Fir,Tree,,,114.0,Submitted
385352,2025-10-31 15:00:00+00:00,Lory State Park,1448,Douglas-Fir,Tree,,,118.18,Submitted
385431,2025-10-22 12:00:00+00:00,GNF Jenkins Creek,501,Douglas-Fir,Tree,,,99.2333,Submitted
385791,2025-08-01 18:00:00+00:00,Buck Creek,142,Douglas-Fir,Tree,,Gravimetric,92.79,Submitted
385795,2025-08-15 20:00:00+00:00,Buck Creek,142,Douglas-Fir,Tree,,Gravimetric,93.2767,Submitted
386155,2025-10-27 12:00:00+00:00,D10 - Sledgehammer North,341,Douglas-Fir,Tree,,,94.0,Submitted
386166,2025-10-27 12:00:00+00:00,D10 - Flagstaff Mtn. - Cold,334,Douglas-Fir,Tree,Middle,,104.0,Submitted
386495,2025-11-12 13:00:00+00:00,GNF Signal Peak,2098,Douglas-Fir,Tree,,Gravimetric,117.0,Submitted
386555,2025-11-12 00:00:00+00:00,D9 Mt. Herman,352,Douglas-Fir,Tree,,,92.0,Submitted
386584,2025-11-12 00:00:00+00:00,D9 North Rampart,354,Douglas-Fir,Tree,,,101.0,Submitted
386592,2025-11-12 00:00:00+00:00,Cheyenne Canyon,205,Douglas-Fir,Tree,,,96.0,Submitted
386649,2025-11-05 14:00:00+00:00,Sugarloaf,1191,Douglas-Fir,Tree,,,96.632,Submitted
387049,2025-07-23 14:00:00+00:00,Cow Camp,1801,Douglas-Fir,Tree,Old,,122.73,Submitted
387115,2025-10-20 12:00:00+00:00,SNF La Cueva,1128,Douglas-Fir,Tree,,,100.0,Submitted
387247,2025-11-19 10:00:00+00:00,Tally Lake North,1226,Douglas-Fir,Tree,,,116.35,Submitted
387181,2025-10-20 12:00:00+00:00,Hartman,1446,Douglas-Fir,Tree,,,61.54,Submitted
387258,2025-09-10 14:00:00+00:00,Cow Camp,1801,Douglas-Fir,Tree,Old,,128.26,Submitted
387250,2025-08-13 14:00:00+00:00,Cow Camp,1801,Douglas-Fir,Tree,Old,,138.46,Submitted
387243,2025-11-19 10:00:00+00:00,Tally Lake South,1227,Douglas-Fir,Tree,,,128.45,Submitted
387254,2025-08-25 14:00:00+00:00,Cow Camp,1801,Douglas-Fir,Tree,Old,,130.69,Submitted
387262,2025-09-23 14:00:00+00:00,Cow Camp,1801,Douglas-Fir,Tree,Old,,147.06,Submitted
387266,2025-10-08 14:00:00+00:00,Cow Camp,1801,Douglas-Fir,Tree,Old,,152.53,Submitted
387270,2025-07-23 14:00:00+00:00,Iron Mountain,1736,Douglas-Fir,Tree,Old,,116.36,Submitted
387274,2025-08-13 14:00:00+00:00,Iron Mountain,1736,Douglas-Fir,Tree,Old,,134.31,Submitted
387280,2025-08-25 14:00:00+00:00,Iron Mountain,1736,Douglas-Fir,Tree,Old,,147.83,Submitted
387285,2025-09-10 14:00:00+00:00,Iron Mountain,1736,Douglas-Fir,Tree,Old,,128.57,Submitted
387288,2025-09-23 14:00:00+00:00,Iron Mountain,1736,Douglas-Fir,Tree,Old,,139.18,Submitted
387292,2025-10-08 14:00:00+00:00,Iron Mountain,1736,Douglas-Fir,Tree,Old,,147.06,Submitted
387310,2024-05-07 14:00:00+00:00,Cow Camp,1801,Douglas-Fir,Tree,Old,,101.49,Submitted
387313,2024-05-07 14:00:00+00:00,Iron Mountain,1736,Douglas-Fir,Tree,Old,,86.5,Submitted
387712,2025-09-05 13:00:00+00:00,Owl,1735,Douglas-Fir,Tree,Old,,118.0,Submitted
387713,2025-09-05 13:00:00+00:00,Owl,1735,Douglas-Fir,Tree,New,,158.0,Submitted
387722,2025-09-05 13:00:00+00:00,Lane Creek,1669,Douglas-Fir,Tree,New,,150.0,Submitted
387723,2025-09-05 13:00:00+00:00,Lane Creek,1669,Douglas-Fir,Tree,Old,,120.0,Submitted
350195,2021-07-06 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,New,,177.0,Submitted
331817,2024-07-10 21:00:00+00:00,Ninemile C1,843,Douglas-Fir,Tree,,,111.5,Submitted
331877,2024-07-10 21:00:00+00:00,Ninemile C2,844,Douglas-Fir,Tree,,,96.15,Submitted
350158,2021-06-17 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,Old,,92.0,Submitted
350192,2021-06-17 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,New,,265.0,Submitted
350164,2021-08-30 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,Old,,131.0,Submitted
244477,2020-05-01 05:00:00+00:00,Red River,985,Douglas-Fir,Tree,,,100.0,Submitted
350163,2021-08-19 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,Old,,139.0,Submitted
350162,2021-07-27 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,Old,,143.0,Submitted
350161,2021-07-13 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,Old,,119.0,Submitted
350160,2021-07-06 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,Old,,119.0,Submitted
350159,2021-06-28 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,Old,,124.0,Submitted
350134,2020-09-15 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,Old,,154.0,Submitted
350132,2020-08-17 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,Old,,149.0,Submitted
350133,2020-09-01 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,Old,,146.0,Submitted
350131,2020-08-02 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,Old,,162.0,Submitted
331908,2024-07-10 21:00:00+00:00,Ninemile C3,845,Douglas-Fir,Tree,,,91.13,Submitted
251491,2020-06-30 05:00:00+00:00,Shenango,1083,Douglas-Fir,Tree,,,172.0,Submitted
350130,2020-07-22 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,Old,,109.0,Submitted
338670,2024-08-24 18:00:00+00:00,COF Baker,253,Douglas-Fir,Tree,,,140.0,Submitted
327582,2024-06-17 16:00:00+00:00,Tally Lake South,1227,Douglas-Fir,Tree,,,81.56,Submitted
300030,2022-07-29 05:00:00+00:00,Ninemile C2,844,Douglas-Fir,Tree,,,158.0,Submitted
350121,2020-05-11 20:00:00+00:00,Owl,1735,Douglas-Fir,Tree,Old,,94.0,Submitted
261475,2020-09-15 05:00:00+00:00,Tally Lake North,1226,Douglas-Fir,Tree,,,133.0,Submitted
365457,2025-06-24 21:00:00+00:00,Porter Springs,1933,Douglas-Fir,Tree,,,187.5,Submitted
350093,2024-07-10 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,117.0,Submitted
350087,2024-07-10 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,182.0,Submitted
350086,2024-06-25 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,277.0,Submitted
350092,2024-06-25 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,116.0,Submitted
338910,2023-07-06 19:00:00+00:00,Fishhawk Trailhead,450,Douglas-Fir,Tree,,,74.42,Submitted
338911,2023-07-18 19:00:00+00:00,Fishhawk Trailhead,450,Douglas-Fir,Tree,,,82.405,Submitted
350097,2024-09-19 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,123.0,Submitted
338913,2023-09-01 19:00:00+00:00,Fishhawk Trailhead,450,Douglas-Fir,Tree,,,97.68,Submitted
338914,2023-09-18 19:00:00+00:00,Fishhawk Trailhead,450,Douglas-Fir,Tree,,,96.355,Submitted
254283,2020-07-16 05:00:00+00:00,Pebble Creek,904,Douglas-Fir,Tree,,,157.0,Submitted
261468,2020-09-15 05:00:00+00:00,Tally Lake South,1227,Douglas-Fir,Tree,,,139.0,Submitted
251860,2020-07-01 05:00:00+00:00,Signal Peak,1095,Douglas-Fir,Tree,,,69.0,Submitted
257800,2020-08-13 05:00:00+00:00,Burro Hill,155,Douglas-Fir,Tree,,,124.0,Submitted
350090,2024-08-31 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,159.0,Submitted
350096,2024-08-31 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,119.0,Submitted
350089,2024-08-03 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,170.0,Submitted
350095,2024-08-03 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,114.0,Submitted
301808,2022-08-14 05:00:00+00:00,Sugarloaf,1191,Douglas-Fir,Tree,,,103.0,Submitted
350088,2024-07-21 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,181.0,Submitted
350094,2024-07-21 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,124.0,Submitted
350091,2024-06-07 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,105.0,Submitted
350085,2024-06-07 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,313.0,Submitted
301815,2022-08-14 05:00:00+00:00,D10 - Flagstaff Mtn. - Cold,334,Douglas-Fir,Tree,,,87.0,Submitted
312349,2023-05-31 05:00:00+00:00,Main Boulder,746,Douglas-Fir,Tree,,,82.0,Submitted
259100,2020-08-24 05:00:00+00:00,McDevitt,760,Douglas-Fir,Tree,,,121.0,Submitted
338912,2023-08-15 19:00:00+00:00,Fishhawk Trailhead,450,Douglas-Fir,Tree,,,96.565,Submitted
340001,2024-09-06 06:00:00+00:00,Horse Ridge,589,Douglas-Fir,Tree,,,100.6,Submitted
350020,2023-06-23 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,225.0,Submitted
332060,2024-07-11 18:00:00+00:00,Elbow South,410,Douglas-Fir,Tree,Lower,,106.45,Submitted
244388,2020-04-30 05:00:00+00:00,CNF Shake Trail,241,Douglas-Fir,Tree,,,78.0,Submitted
332078,2024-06-28 17:00:00+00:00,Slate Creek #2,1108,Douglas-Fir,Tree,,,98.8,Submitted
244371,2020-04-30 05:00:00+00:00,D9 Mt. Herman,352,Douglas-Fir,Tree,,,84.0,Submitted
332079,2024-07-06 18:00:00+00:00,Slate Creek #2,1108,Douglas-Fir,Tree,,,103.2,Submitted
350034,2023-09-13 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,137.0,Submitted
350025,2023-08-28 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,155.0,Submitted
244369,2020-04-30 05:00:00+00:00,Mule Ck GS,821,Douglas-Fir,Tree,,,129.0,Submitted
350033,2023-08-28 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,118.0,Submitted
350032,2023-08-15 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,120.0,Submitted
350024,2023-08-15 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,156.0,Submitted
350023,2023-08-01 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,173.0,Submitted
350031,2023-08-01 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,136.0,Submitted
350030,2023-07-20 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,104.0,Submitted
350022,2023-07-20 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,153.0,Submitted
350021,2023-07-05 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,168.0,Submitted
292377,2022-05-24 05:00:00+00:00,SNF Banco Bonito,1121,Douglas-Fir,Tree,,,83.0,Submitted
367198,2025-07-03 15:00:00+00:00,Spotted Bear RS,2791,Douglas-Fir,Tree,Middle,Gravimetric,81.085,Submitted
350029,2023-07-05 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,118.0,Submitted
296866,2022-07-03 05:00:00+00:00,Burro Hill,155,Douglas-Fir,Tree,,,89.0,Submitted
350028,2023-06-23 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,114.0,Submitted
350019,2023-05-30 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,316.0,Submitted
350027,2023-05-30 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,103.0,Submitted
350026,2023-05-19 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,119.0,Submitted
312345,2023-05-31 05:00:00+00:00,D6 - Mill Creek,777,Douglas-Fir,Tree,,,99.0,Submitted
332094,2024-06-28 06:00:00+00:00,Horse Ridge,589,Douglas-Fir,Tree,,,102.0,Submitted
332118,2024-07-13 00:00:00+00:00,Roberts Butte,1003,Douglas-Fir,Tree,,,101.65,Submitted
332107,2024-07-12 20:00:00+00:00,McCellan Creek,755,Douglas-Fir,Tree,,,110.45,Submitted
244340,2020-04-30 05:00:00+00:00,SNF Banco Bonito,1121,Douglas-Fir,Tree,,,58.0,Submitted
310795,2023-05-08 05:00:00+00:00,SNF Watershed,1131,Douglas-Fir,Tree,,,80.0,Submitted
349972,2024-10-09 06:00:00+00:00,Fishhawk Trailhead,450,Douglas-Fir,Tree,,,93.475,Submitted
332160,2024-07-11 18:00:00+00:00,SNF Watershed,1131,Douglas-Fir,Tree,,,107.0,Submitted
259095,2020-08-23 05:00:00+00:00,Hensley,556,Douglas-Fir,Tree,,,130.0,Submitted
367243,2025-07-07 12:00:00+00:00,McCellan Creek,755,Douglas-Fir,Tree,,,124.14,Submitted
296861,2022-07-03 05:00:00+00:00,Cache Creek,167,Douglas-Fir,Tree,,,88.0,Submitted
249455,2020-06-15 05:00:00+00:00,ID-STF Oregon Gulch,604,Douglas-Fir,Tree,,,110.0,Submitted
349872,2022-09-12 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,120.0,Submitted
356354,2025-04-15 18:00:00+00:00,SNF Banco Bonito,1121,Douglas-Fir,Tree,,,82.99,Submitted
244309,2020-04-29 05:00:00+00:00,SNF Joaquin,1127,Douglas-Fir,Tree,,,97.0,Submitted
301919,2022-08-15 05:00:00+00:00,D9 Mt. Herman,352,Douglas-Fir,Tree,,,87.0,Submitted
312323,2023-05-31 05:00:00+00:00,Tally Lake South,1227,Douglas-Fir,Tree,,,87.0,Submitted
349871,2022-08-29 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,105.0,Submitted
367252,2025-06-24 13:00:00+00:00,Tacoma Creek,1212,Douglas-Fir,Tree,,,141.84,Submitted
301926,2022-08-15 05:00:00+00:00,D9 North Rampart,354,Douglas-Fir,Tree,,,86.0,Submitted
338939,2023-08-24 19:00:00+00:00,Lower Beartooth,735,Douglas-Fir,Tree,,,114.965,Submitted
349864,2022-08-11 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,168.0,Submitted
349870,2022-08-11 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,114.0,Submitted
349869,2022-07-27 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,102.0,Submitted
338937,2023-07-13 19:00:00+00:00,Lower Beartooth,735,Douglas-Fir,Tree,,,93.95,Submitted
349862,2022-07-14 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,218.0,Submitted
349863,2022-07-27 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,158.0,Submitted
349868,2022-07-14 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,129.0,Submitted
247742,2020-06-01 05:00:00+00:00,SNF Watershed,1131,Douglas-Fir,Tree,,,68.0,Submitted
338938,2023-08-01 19:00:00+00:00,Lower Beartooth,735,Douglas-Fir,Tree,,,104.995,Submitted
360665,2025-05-27 20:00:00+00:00,Tacoma Creek,1212,Douglas-Fir,Tree,,,87.065,Submitted
349865,2022-08-29 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,135.0,Submitted
340649,2024-09-10 19:00:00+00:00,McCellan Creek,755,Douglas-Fir,Tree,,,165.31,Submitted
349861,2022-06-22 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,New,,290.0,Submitted
338953,2023-07-25 19:00:00+00:00,Timber Creek,1250,Douglas-Fir,Tree,,,83.765,Submitted
349866,2022-06-02 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,90.0,Submitted
254250,2020-07-16 05:00:00+00:00,Lower Beartooth,735,Douglas-Fir,Tree,,,88.0,Submitted
296858,2022-07-03 05:00:00+00:00,Big Trees,85,Douglas-Fir,Tree,,,162.0,Submitted
349867,2022-06-22 20:00:00+00:00,Finn,1702,Douglas-Fir,Tree,Old,,89.0,Submitted
336498,2024-08-09 21:00:00+00:00,Deer Creek #1,1449,Douglas-Fir,Tree,,,113.51,Submitted
336505,2024-08-08 18:00:00+00:00,Deer Creek #2,1450,Douglas-Fir,Tree,,,98.47,Submitted
